quad_no,Row,1,2,3,4,5,6,7,8,9,10
85,70,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Eriovagi,Eriovagi
85,80,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm,Polycomm,Callvulg,Callvulg,Callvulg,Eriovagi
85,90,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm,Callvulg,Callvulg,Polycomm,Polycomm,Polycomm
85,100,Polycomm,Callvulg,Callvulg,Callvulg,Polycomm,Callvulg,Callvulg,Callvulg,Polycomm,Polycomm
,,,,,,,,,,,
86,10,Molicaer,Molicaer,Molicaer,Descflex,Descflex,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
86,20,Molicaer,Molicaer,Molicaer,Molicaer,Descflex,Carenigr,Descflex,Molicaer,Molicaer,Molicaer
86,30,Molicaer,Molicaer,Molicaer,Descflex,Descflex,Molicaer,DEAD,DEAD,DEAD,Nardstri
86,40,Descflex,Carenigr,Anthodor,Descflex,Descflex,Descflex,DEAD,Descflex,Galisaxa,DEAD
86,50,Descflex,Molicaer,Molicaer,Polycomm,Polycomm,Carenigr,Descflex,DEAD,Descflex,Anthodor
86,60,Molicaer,Nardstri,Molicaer,Polycomm,Molicaer,Anthodor,Polycomm,Polycomm,Carenigr,Carenigr
86,70,Molicaer,Molicaer,Descflex,Polycomm,DEAD,Nardstri,Nardstri,Carenigr,Descflex,Carenigr
86,80,Molicaer,Nardstri,Molicaer,Molicaer,Molicaer,Anthodor,LITTER,Carenigr,Carenigr,Carenigr
86,90,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Molicaer,DEAD,Descflex,Descflex,Carenigr
86,100,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Descflex,Carenigr,Carenigr
,,,,,,,,,,,
87,10,Carenigr,Carenigr,Callvulg,Carenigr,Callvulg,Callvulg,Callvulg,Careechi,Polycomm,Polycomm
87,20,Callvulg,Descflex,Descflex,DEAD,Descflex,Callvulg,Eriovagi,Careechi,Careechi,Descflex
87,30,Callvulg,Festovin,Festovin,Carenigr,Polycomm,Eriovagi,Eriovagi,DEAD,Eriovagi,DEAD
87,40,Callvulg,Callvulg,Carenigr,Carenigr,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Eriovagi
87,50,Callvulg,Callvulg,Callvulg,DEAD,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Eriovagi
87,60,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr,Eriovagi,Eriovagi,DEAD,DEAD,DEAD
87,70,Callvulg,Callvulg,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg,Polycomm,Erioangu
87,80,Polycomm,Callvulg,Callvulg,Carenigr,Carenigr,Polycomm,Carenigr,Callvulg,Descflex,Callvulg
87,90,Polycomm,Polycomm,Descflex,Carenigr,Callvulg,Carenigr,Carenigr,Callvulg,Careechi,Callvulg
87,100,Carenigr,Carenigr,Festovin,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg,Callvulg
,,,,,,,,,,,
88,10,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,DEAD,Plagundu
88,20,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu
88,30,Plagundu,Plagundu,Plagundu,Plagundu,Sphapalu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu
88,40,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu
88,50,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu
88,60,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu
88,70,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Carenigr,Eriovagi,Carenigr,Carenigr
88,80,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,LITTER,Sphapalu,Carenigr,Carenigr
88,90,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu
88,100,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu
,,,,,,,,,,,
89,10,Callvulg,Callvulg,Callvulg,Eriovagi,Eriovagi,Triccesp,Triccesp,Callvulg,Callvulg,Callvulg
89,20,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Triccesp,Triccesp,Callvulg,Callvulg,Callvulg
89,30,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
89,40,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Polycomm
89,50,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg
89,60,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Callvulg,Callvulg,Callvulg,Molicaer
89,70,Callvulg,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
89,80,Molicaer,Molicaer,Eriovagi,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
89,90,Molicaer,Eriovagi,Eriovagi,Callvulg,Molicaer,Molicaer,Callvulg,Triccesp,Callvulg,Callvulg
89,100,Molicaer,Eriovagi,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg
,,,,,,,,,,,
90,10,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Polycomm,Plagundu,Polycomm,Polycomm
90,20,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu
90,30,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Molicaer,Plagundu,Polycomm,Polycomm
90,40,Eriovagi,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Polycomm
90,50,Eriovagi,Eriovagi,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Polycomm,Molicaer
90,60,Eriovagi,Eriovagi,Plagundu,Molicaer,Carenigr,Plagundu,Plagundu,Plagundu,Plagundu,Molicaer
90,70,Eriovagi,Plagundu,Polycomm,Polycomm,Plagundu,Plagundu,Molicaer,Plagundu,Molicaer,Molicaer
90,80,Plagundu,Plagundu,Carenigr,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu
90,90,Plagundu,Plagundu,Sphapalu,Sphapalu,Plagundu,Plagundu,Plagundu,Plagundu,Carenigr,Plagundu
90,100,Plagundu,Sphapalu,Sphapalu,Carenigr,Plagundu,Plagundu,Plagundu,Plagundu,Molicaer,Plagundu
,,,,,,,,,,,
91,10,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg
91,20,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg,Callvulg
91,30,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr,Molicaer,Callvulg,Molicaer,Callvulg,Callvulg
91,40,Callvulg,Callvulg,Callvulg,Callvulg,Carenigr,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg
91,50,Callvulg,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg
91,60,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
91,70,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
91,80,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
91,90,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
91,100,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
,,,,,,,,,,,
92,10,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua
92,20,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Agrocapi,Agrocapi,Agrocapi
92,30,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Anthodor,Anthodor,Agrocapi
92,40,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Poteerec,Poteerec,Anthodor
92,50,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Nardstri,Molicaer,Nardstri
92,60,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Molicaer,Molicaer,Nardstri,Nardstri
92,70,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Molicaer,Molicaer,Poteerec,Carenigr
92,80,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Poteerec,Molicaer,Molicaer,Anthodor,Molicaer
92,90,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Poteerec,Agrocapi,Molicaer,Molicaer,Molicaer
92,100,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Anthodor,Anthodor,Anthodor,Molicaer,Molicaer,Molicaer
,,,,,,,,,,,
93,10,Plagundu,Plagundu,Plagundu,Plagundu,Anthodor,Anthodor,Juncsqua,Juncsqua,Juncsqua,Juncsqua
93,20,Plagundu,Plagundu,DEAD,Poteerec,Festovin,Galisaxa,Plagundu,Plagundu,Nardstri,Descflex
93,30,Plagundu,Descflex,Descflex,Descflex,Juncsqua,Plagundu,Plagundu,Festovin,Descflex,Plagundu
93,40,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu
93,50,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,DEAD,Plagundu,Plagundu
93,60,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,DEAD,Plagundu,Plagundu
93,70,Anthodor,Juncsqua,Juncsqua,Galisaxa,Plagundu,Plagundu,Plagundu,DEAD,DEAD,Plagundu
93,80,Carenigr,Juncsqua,Juncsqua,Plagundu,Plagundu,Plagundu,Plagundu,DEAD,Plagundu,DEAD
93,90,Descflex,Juncsqua,Juncsqua,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,DEAD
93,100,Molicaer,Molicaer,Molicaer,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu,Plagundu
,,,,,,,,,,,
94,10,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg
94,20,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg
94,30,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg
94,40,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
94,50,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
94,60,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
94,70,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
94,80,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Molicaer,Molicaer,Callvulg,Molicaer,Callvulg
94,90,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
94,100,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
,,,,,,,,,,,
95,10,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Callvulg,Callvulg
95,20,Carenigr,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Callvulg,Callvulg,Callvulg
95,30,Molicaer,Molicaer,Molicaer,Descflex,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer
95,40,Triccesp,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Descflex,Callvulg
95,50,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
95,60,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg
95,70,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer
95,80,DEAD,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
95,90,Molicaer,Callvulg,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Carenigr,Triccesp,Callvulg
95,100,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Descflex,Callvulg
,,,,,,,,,,,
96,10,Carenigr,Carenigr,Galisaxa,Agrocapi,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Carenigr
96,20,Carenigr,Carenigr,Carenigr,Carenigr,Anthodor,Anthodor,Carenigr,Carenigr,Carenigr,Carenigr
96,30,Eriovagi,Carenigr,Anthodor,Carenigr,Descflex,Anthodor,Carenigr,Carenigr,Carenigr,Carenigr
96,40,Festovin,Descflex,Carenigr,Eriovagi,Eriovagi,Eriovagi,Agrocapi,Agrocapi,Carenigr,DEAD
96,50,Descflex,Descflex,Descflex,Carenigr,Rhytsqua,Eriovagi,Agrocapi,Agrocapi,Carenigr,Festovin
96,60,Carenigr,Carenigr,Eriovagi,Eriovagi,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg
96,70,Festovin,Festovin,Festovin,Carenigr,Carenigr,Festovin,Callvulg,Callvulg,Plagundu,Molicaer
96,80,Carenigr,DEAD,Festovin,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr
96,90,Anthodor,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr,Carenigr
96,100,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Carenigr,Carenigr
,,,,,,,,,,,
97,10,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Callvulg
97,20,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Callvulg,Agrocapi,DEAD
97,30,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,DEAD
97,40,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,DEAD
97,50,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi
97,60,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi
97,70,Agrocapi,Nardstri,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Nardstri,Nardstri
97,80,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Nardstri,Nardstri
97,90,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Rhytsqua,Agrocapi,Agrocapi,Nardstri
97,100,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi
,,,,,,,,,,,
98,10,Vaccmyrt,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
98,20,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
98,30,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
98,40,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
98,50,Vaccmyrt,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
98,60,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm
98,70,Vaccmyrt,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm,Pleuschr,Polycomm
98,80,Polycomm,DEAD,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm,Vaccmyrt,Callvulg,Carenigr
98,90,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
98,100,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,DEAD,Callvulg
,,,,,,,,,,,
99,10,Polycomm,Callvulg,Polycomm,Polycomm,Callvulg,Polycomm,Callvulg,DEAD,Molicaer,Molicaer
99,20,Polycomm,Callvulg,Polycomm,Callvulg,Callvulg,Molicaer,Molicaer,Polycomm,Molicaer,Molicaer
99,30,Polycomm,Polycomm,Polycomm,Callvulg,Callvulg,Callvulg,Molicaer,Polycomm,Molicaer,Callvulg
99,40,Polycomm,Polycomm,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm,Polycomm,Callvulg,Callvulg
99,50,Descflex,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm,Callvulg
99,60,Eriovagi,Descflex,Molicaer,Molicaer,Callvulg,Descflex,Callvulg,Callvulg,Callvulg,Callvulg
99,70,Eriovagi,Eriovagi,Molicaer,Molicaer,Callvulg,Descflex,Descflex,Callvulg,Molicaer,Callvulg
99,80,Molicaer,Descflex,Descflex,Descflex,Descflex,Descflex,Callvulg,Callvulg,Callvulg,Callvulg
99,90,Descflex,Descflex,Molicaer,Molicaer,Polycomm,Polycomm,Callvulg,Callvulg,Callvulg,Callvulg
99,100,Callvulg,Callvulg,Molicaer,Molicaer,Molicaer,Polycomm,Callvulg,Callvulg,Callvulg,Callvulg
,,,,,,,,,,,
100,10,Molicaer,SHEEP,Festovin,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
100,20,Festovin,SHEEP,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Sphafall
100,30,Molicaer,SHEEP,SHEEP,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer
100,40,Festovin,SHEEP,SHEEP,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
100,50,Callvulg,Carenigr,SHEEP,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
100,60,Descflex,Eriovagi,SHEEP,SHEEP,Molicaer,Callvulg,Callvulg,Callvulg,Carenigr,Molicaer
100,70,Eriovagi,Eriovagi,SHEEP,SHEEP,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg
100,80,Eriovagi,Eriovagi,SHEEP,Agrocapi,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
100,90,Callvulg,Agrocapi,SHEEP,SHEEP,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
100,100,Molicaer,DEAD,SHEEP,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
,,,,,,,,,,,
101,10,Molicaer,Molicaer,Polycomm,Polycomm,DEAD,DEAD,Molicaer,Molicaer,Molicaer,Molicaer
101,20,DEAD,Molicaer,Molicaer,Molicaer,DEAD,DEAD,Molicaer,Molicaer,Molicaer,Polycomm
101,30,DEAD,Molicaer,Molicaer,DEAD,DEAD,DEAD,DEAD,Polycomm,Molicaer,Festovin
101,40,DEAD,Descflex,Descflex,Poteerec,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
101,50,Callvulg,Callvulg,Descflex,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
101,60,DEAD,Polycomm,Polycomm,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,DEAD
101,70,Molicaer,Molicaer,Molicaer,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,DEAD
101,80,Molicaer,Molicaer,DEAD,Polycomm,Molicaer,Molicaer,DEAD,Molicaer,Molicaer,Molicaer
101,90,Molicaer,Molicaer,DEAD,Molicaer,Polycomm,Polycomm,DEAD,DEAD,Molicaer,Molicaer
101,100,Molicaer,DEAD,DEAD,Molicaer,Molicaer,Molicaer,DEAD,DEAD,Molicaer,Molicaer
,,,,,,,,,,,
102,10,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Nardstri
102,20,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
102,30,DEAD,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
102,40,Callvulg,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg
102,50,Callvulg,Callvulg,Polycomm,Callvulg,Molicaer,Molicaer,Molicaer,Nardstri,Callvulg,Callvulg
102,60,Molicaer,Molicaer,Callvulg,Polycomm,Molicaer,Molicaer,Nardstri,Nardstri,Molicaer,Callvulg
102,70,Molicaer,Molicaer,Molicaer,Molicaer,Nardstri,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg
102,80,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,DEAD,Molicaer,Molicaer,DEAD,Callvulg
102,90,Callvulg,Molicaer,Vaccmyrt,Vaccmyrt,Molicaer,DEAD,Molicaer,Callvulg,DEAD,DEAD
102,100,Molicaer,Molicaer,Molicaer,Molicaer,DEAD,Descflex,Nardstri,Nardstri,Nardstri,Callvulg
,,,,,,,,,,,
103,10,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm
103,20,Polycomm,DEAD,DEAD,Polycomm,DEAD,Pleuschr,Polycomm,Polycomm,Polycomm,Polycomm
103,30,Polycomm,Polycomm,Polycomm,Pleuschr,Molicaer,Molicaer,Polycomm,Pleuschr,Polycomm,Polycomm
103,40,Polycomm,Polycomm,Polycomm,Callvulg,Polycomm,Polycomm,Molicaer,Pleuschr,Polycomm,Polycomm
103,50,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Polycomm,Pleuschr,Molicaer,Polycomm,Polycomm
103,60,Callvulg,Polycomm,Polycomm,Molicaer,Galisaxa,Molicaer,Descflex,Molicaer,Polycomm,Polycomm
103,70,Callvulg,Callvulg,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,DEAD,Molicaer,DEAD
103,80,Polycomm,Callvulg,Polycomm,Polycomm,Molicaer,Molicaer,Polycomm,DEAD,Polycomm,Polycomm
103,90,DEAD,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer
103,100,Callvulg,Callvulg,Molicaer,Polycomm,DEAD,DEAD,Polycomm,Molicaer,Molicaer,Molicaer
,,,,,,,,,,,
104,10,Eriovagi,Eriovagi,Carenigr,Polycomm,Polycomm,Polycomm,Eriovagi,Polycomm,Polycomm,Polycomm
104,20,Eriovagi,Eriovagi,Eriovagi,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm
104,30,Descflex,Eriovagi,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm
104,40,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm
104,50,Descflex,Carenigr,Carenigr,Molicaer,Molicaer,DEAD,Descflex,Descflex,Carenigr,Polycomm
104,60,DEAD,Polycomm,Polycomm,Sphafall,Eriovagi,Eriovagi,DEAD,DEAD,Descflex,Descflex
104,70,Polycomm,Polycomm,Polycomm,Polycomm,Sphafall,Eriovagi,Descflex,Descflex,Descflex,Molicaer
104,80,Carenigr,Carenigr,Descflex,Polycomm,Descflex,Sphafall,Polycomm,Descflex,Carenigr,Molicaer
104,90,Eriovagi,Eriovagi,Molicaer,Carenigr,Descflex,Carenigr,Polycomm,Polycomm,DEAD,Eriovagi
104,100,Descflex,Eriovagi,Eriovagi,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg,Descflex,Polycomm
,,,,,,,,,,,
105,10,Erictetr,Erictetr,Erictetr,Carenigr,Carenigr,Descflex,Descflex,Callvulg,Callvulg,Callvulg
105,20,Erictetr,Erictetr,Erictetr,Erictetr,DEAD,Polycomm,Polycomm,Descflex,Carenigr,DEAD
105,30,Erictetr,Erictetr,Erictetr,Erictetr,Carenigr,Carenigr,Polycomm,DEAD,DEAD,Descflex
105,40,Carenigr,Erictetr,Erictetr,Erictetr,Sphafall,Carenigr,Poteerec,Poteerec,DEAD,Descflex
105,50,Carenigr,Carenigr,DEAD,DEAD,Sphafall,Sphafall,Poteerec,DEAD,Erictetr,Callvulg
105,60,Triccesp,Carenigr,Triccesp,Carenigr,Carenigr,Callvulg,Callvulg,Carenigr,Carenigr,Descflex
105,70,Descflex,Carenigr,Triccesp,Carenigr,Carenigr,Carenigr,Triccesp,Callvulg,Carenigr,DEAD
105,80,Carenigr,Carenigr,Carenigr,Carenigr,Descflex,Descflex,Polycomm,DEAD,Callvulg,Carenigr
105,90,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Polycomm,Carenigr,Carenigr,Carenigr
105,100,Carenigr,Carenigr,Carenigr,Polycomm,Polycomm,Polycomm,Vaccmyrt,Descflex,Carenigr,Carenigr
,,,,,,,,,,,
106,10,Molicaer,Juncsqua,Juncsqua,Juncsqua,Molicaer,Juncsqua,Molicaer,Juncsqua,Descflex,Descflex
106,20,Molicaer,Molicaer,Molicaer,Molicaer,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Molicaer,Juncsqua
106,30,Molicaer,Molicaer,Juncsqua,Molicaer,Descflex,Juncsqua,DEAD,Descflex,DEAD,Juncsqua
106,40,Juncsqua,Molicaer,Juncsqua,Juncsqua,Descflex,Juncsqua,Descflex,DEAD,Descflex,Molicaer
106,50,Molicaer,Molicaer,Molicaer,Molicaer,Vaccmyrt,Molicaer,Descflex,DEAD,Descflex,DEAD
106,60,DEAD,Molicaer,Descflex,Molicaer,Molicaer,DEAD,Descflex,DEAD,Pleuschr,Polycomm
106,70,Molicaer,Molicaer,Molicaer,DEAD,Descflex,Vaccmyrt,Molicaer,Molicaer,Pleuschr,Descflex
106,80,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Descflex,Molicaer,Molicaer
106,90,DEAD,DEAD,Molicaer,DEAD,Festovin,Molicaer,Molicaer,Descflex,Molicaer,Pleuschr
