quad_no,Row,10,20,30,40,50,60,70,80,90,100
109,80,Molicaer,Polycomm,Molicaer,Molicaer,Molicaer,Anthodor,DEAD,Poteerec,Descflex,Descflex
109,90,Galisaxa,Galisaxa,DEAD,DEAD,Descflex,Descflex,Descflex,Poteerec,Molicaer,Descflex
109,100,DEAD,DEAD,Juncsqua,Molicaer,Descflex,Molicaer,Molicaer,Descflex,Descflex,Descflex
,,,,,,,,,,,
110,10,DEAD,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti,Galisaxa
110,20,Juncarti,Juncarti,Juncarti,Anthodor,Juncarti,Juncarti,Pleuschr,Juncarti,Juncarti,Polycomm
110,30,DEAD,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti,Juncacut
110,40,Juncarti,Juncarti,Agrocapi,DEAD,Juncarti,DEAD,Anthodor,Rhytsqua,Rhytsqua,Anthodor
110,50,Agrocapi,Juncarti,Juncarti,Agrocapi,Agrocapi,Juncarti,Juncarti,DEAD,Polycomm,Agrocapi
110,60,Agrocapi,Juncarti,Juncarti,Agrocapi,Juncarti,Juncarti,Agrocapi,Juncarti,Juncarti,Juncarti
110,70,Juncarti,Agrocapi,Agrocapi,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti,Agrocapi,Juncarti
110,80,Anthodor,Juncarti,Polycomm,Agrocapi,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti
110,90,Polycomm,DEAD,Agrocapi,Agrocapi,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti,Juncarti
110,100,Agrocapi,Agrocapi,Agrocapi,Juncarti,Juncarti,Juncarti,Juncarti,Agrocapi,Galisaxa,Juncacut
,,,,,,,,,,,
111,10,Molicaer,Molicaer,DEAD,DEAD,Carenigr,Nardstri,Molicaer,Molicaer,Carenigr,Molicaer
111,20,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,Descflex,Festovin,Polycomm,Polycomm,Callvulg
111,30,Carenigr,Carenigr,Molicaer,Molicaer,Carenigr,DEAD,Descflex,Tricocesp,Tricocesp,Polycomm
111,40,Tricocesp,Molicaer,Carenigr,Molicaer,Agrocapi,DEAD,DEAD,Tricocesp,Carenigr,Callvulg
111,50,Tricocesp,Carenigr,Carenigr,Molicaer,DEAD,Juncsqua,Molicaer,Festovin,Descflex,Carenigr
111,60,Tricocesp,Tricocesp,Tricocesp,Carenigr,Carenigr,Molicaer,Callvulg,Festovin,Descflex,Descflex
111,70,Tricocesp,Tricocesp,Tricocesp,Tricocesp,Festovin,Molicaer,Juncsqua,DEAD,DEAD,Juncsqua
111,80,Tricocesp,Tricocesp,Callvulg,Molicaer,Carenigr,Molicaer,DEAD,Carenigr,Molicaer,Callvulg
111,90,Carenigr,Tricocesp,Tricocesp,Callvulg,Festovin,Festovin,Carenigr,Molicaer,Molicaer,Molicaer
111,100,Tricocesp,Tricocesp,Molicaer,Callvulg,Festovin,Festovin,Molicaer,DEAD,DEAD,Molicaer
,,,,,,,,,,,
112,10,Erictetr,Erictetr,Erictetr,DEAD,Erictetr,Molicaer,Molicaer,Molicaer,Erictetr,Erictetr
112,20,Molicaer,Sphafall,Juncsqua,Molicaer,Molicaer,Molicaer,Molicaer,Erictetr,Molicaer,Erictetr
112,30,Descflex,Molicaer,Molicaer,Juncsqua,Polycomm,Molicaer,Molicaer,Erictetr,Molicaer,Erictetr
112,40,Molicaer,Molicaer,Polycomm,Molicaer,Erictetr,Erictetr,Tricocesp,Molicaer,Molicaer,Molicaer
112,50,Descflex,Descflex,DEAD,Molicaer,Descflex,Erictetr,Descflex,Descflex,Tricocesp,Tricocesp
112,60,Descflex,Descflex,Festovin,Festovin,DEAD,Molicaer,Molicaer,Molicaer,Tricocesp,Tricocesp
112,70,Descflex,DEAD,Festovin,Festovin,Festovin,Carenigr,Molicaer,Tricocesp,Erictetr,Tricocesp
112,80,Descflex,Festovin,Festovin,Festovin,Festovin,Festovin,Festovin,Molicaer,Erictetr,Erictetr
112,90,Molicaer,Festovin,DEAD,Descflex,Descflex,Descflex,Carenigr,Tricocesp,Molicaer,Molicaer
112,100,Molicaer,Molicaer,Molicaer,Descflex,Descflex,Molicaer,Descflex,Molicaer,Carenigr,Carenigr
,,,,,,,,,,,
113,10,Galisaxa,Galisaxa,Galisaxa,Nardstri,Galisaxa,Junceffu,Galisaxa,Galisaxa,Galisaxa,Anthodor
113,20,Anthodor,Anthodor,Junceffu,Anthodor,Junceffu,Galisaxa,Galisaxa,Galisaxa,Anthodor,Galisaxa
113,30,Agrocapi,Junceffu,Anthodor,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa
113,40,Galisaxa,Nardstri,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Anthodor
113,50,Galisaxa,Polycomm,Nardstri,Agrocapi,Agrocapi,Galisaxa,Galisaxa,Galisaxa,Junceffu,Junceffu
113,60,Junceffu,Nardstri,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Polycomm,Junceffu,Galisaxa
113,70,Junceffu,Agrocapi,Agrocapi,Galisaxa,Galisaxa,Junceffu,Galisaxa,Galisaxa,Galisaxa,Galisaxa
113,80,Junceffu,Junceffu,Galisaxa,Junceffu,Galisaxa,Junceffu,Junceffu,Junceffu,Junceffu,Descflex
113,90,Junceffu,Anthodor,Junceffu,Junceffu,Junceffu,Junceffu,Junceffu,Galisaxa,Galisaxa,Junceffu
113,100,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Junceffu,Junceffu,Junceffu,Junceffu,Junceffu,Polycomm
,,,,,,,,,,,
114,10,Poteerec,Callvulg,Molicaer,Molicaer,Molicaer,Carenigr,Callvulg,Callvulg,Molicaer,Callvulg
114,20,Eriovagi,Eriovagi,Callvulg,Molicaer,Molicaer,Molicaer,Callvulg,Molicaer,Carenigr,Eriovagi
114,30,Descflex,Callvulg,Eriovagi,Callvulg,Descflex,Molicaer,Molicaer,Carenigr,Molicaer,Molicaer
114,40,Callvulg,Eriovagi,Molicaer,Callvulg,Polycomm,Descflex,Carenigr,Molicaer,Molicaer,Polycomm
114,50,Carenigr,Eriovagi,Molicaer,Molicaer,Empenigr,Empenigr,Empenigr,Empenigr,Empenigr,Empenigr
114,60,Carenigr,Carenigr,Molicaer,Eriovagi,Carenigr,Empenigr,Descflex,Descflex,Descflex,Empenigr
114,70,Polycomm,Sphapalu,Molicaer,Empenigr,Empenigr,Molicaer,Callvulg,Molicaer,Tricocesp,Descflex
114,80,Polycomm,Sphapalu,DEAD,Polycomm,Polycomm,Molicaer,Tricocesp,Empenigr,Empenigr,Molicaer
114,90,Juncacut,Juncacut,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Tricocesp,Empenigr
114,100,Molicaer,Juncacut,Juncacut,Molicaer,Molicaer,Carenigr,Molicaer,Callvulg,Carenigr,Juncacut
,,,,,,,,,,,
115,10,Carenigr,Carenigr,Descflex,Descflex,Molicaer,Descflex,Carenigr,DEAD,Descflex,Descflex
115,20,Descflex,Descflex,Molicaer,Descflex,DEAD,Molicaer,Anthodor,Carenigr,Tricocesp,Descflex
115,30,,Descflex,Carenigr,Descflex,Tricocesp,Tricocesp,Tricocesp,Descflex,Descflex,Descflex
115,40,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex,Callvulg,DEAD,Descflex,
115,50,Descflex,Descflex,Descflex,Molicaer,Descflex,Descflex,Callvulg,Callvulg,Callvulg,DEAD
115,60,Descflex,Descflex,Descflex,Callvulg,Descflex,Descflex,Descflex,Callvulg,Callvulg,Callvulg
115,70,Descflex,Descflex,Descflex,Molicaer,Descflex,Molicaer,Molicaer,Molicaer,Vaccmyrt,Callvulg
115,80,Molicaer,Juncsqua,Descflex,Descflex,Carenigr,Descflex,Callvulg,Carenigr,Carenigr,Molicaer
115,90,Descflex,Molicaer,DEAD,Festovin,Carenigr,Callvulg,DEAD,Callvulg,Molicaer,Molicaer
115,100,DEAD,Descflex,DEAD,DEAD,Descflex,Descflex,Descflex,Descflex,Callvulg,Festovin
,,,,,,,,,,,
116,10,Carepani,Nardstri,Festovin,Anthodor,Carepani,Desccesp,Anthodor,Holclana,Desccesp,Holclana
116,20,Anthodor,Anthodor,Anthodor,Carepani,DEAD,Holclana,Holclana,Anthodor,Nardstri,Nardstri
116,30,Holclana,DEAD,Desccesp,Anthodor,Nardstri,Nardstri,Anthodor,Holclana,Nardstri,Nardstri
116,40,Carepani,Holclana,Carepani,Carepani,Holclana,Carepani,DEAD,Carepani,Cirspalu,Cirspalu
116,50,Anthodor,Holclana,Carepani,Anthodor,Anthodor,Anthodor,Nardstri,Holclana,Anthodor,Anthodor
116,60,Holclana,Carepani,Anthodor,Holclana,Anthodor,Anthodor,Holclana,Nardstri,Cirsarve,Anthodor
116,70,Carepani,Holclana,Anthodor,Carepani,Anthodor,Anthodor,Nardstri,Holclana,Nardstri,Anthodor
116,80,Holclana,Cirspalu,Cirspalu,Anthodor,Desccesp,Nardstri,Holclana,Carepani,Carepani,Holclana
116,90,Carepani,Juncacut,Carepani,Desccesp,Desccesp,Anthodor,Holclana,Anthodor,Cirsarve,Holclana
116,100,Anthodor,Nardstri,Nardstri,Nardstri,Holclana,Carepani,Holclana,Anthodor,Cirsarve,Anthodor
,,,,,,,,,,,
117,10,Nardstri,Rhytsqua,Carenigr,Galisaxa,DEAD,Galisaxa,Poteerec,Anthodor,Carenigr,Galisaxa
117,20,Poteerec,Poteerec,Carenigr,Poteerec,DEAD,DEAD,DEAD,Polycomm,Poteerec,Poteerec
117,30,Poteerec,Nardstri,Poteerec,Galisaxa,Galisaxa,Nardstri,Polycomm,Polycomm,Poteerec,Poteerec
117,40,Poteerec,Nardstri,Poteerec,Carenigr,Poteerec,Poteerec,Poteerec,Poteerec,Poteerec,Galisaxa
117,50,Poteerec,Nardstri,Polycomm,Poteerec,Galisaxa,Descflex,Galisaxa,Anthodor,Galisaxa,Poteerec
117,60,Carenigr,Galisaxa,Poteerec,Galisaxa,Galisaxa,Descflex,Galisaxa,Galisaxa,Galisaxa,Nardstri
117,70,Tricocesp,Carenigr,Galisaxa,Carenigr,Festovin,Festovin,Poteerec,Descflex,Galisaxa,Nardstri
117,80,Nardstri,Poteerec,Carenigr,Galisaxa,Anthodor,Galisaxa,Carenigr,Galisaxa,Galisaxa,Anthodor
117,90,Poteerec,Anthodor,Galisaxa,Galisaxa,Nardstri,Nardstri,Festovin,Carenigr,Nardstri,Carenigr
117,100,Descflex,Molicaer,Descflex,Galisaxa,Galisaxa,Poteerec,Galisaxa,Carenigr,Poteerec,Poteerec
,,,,,,,,,,,
118,10,Descflex,Galisaxa,Galisaxa,Galisaxa,Callvulg,Callvulg,Carenigr,Polycomm,Carenigr,Carenigr
118,20,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Carenigr,Galisaxa,Descflex,Carenigr,Carenigr
118,30,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Carenigr,Carenigr,Nardstri
118,40,Carenigr,Carenigr,Galisaxa,Galisaxa,Poteerec,Poteerec,Descflex,Galisaxa,Descflex,Descflex
118,50,Carenigr,Poteerec,Galisaxa,Nardstri,Descflex,Poteerec,Galisaxa,Polycomm,Carenigr,Anthodor
118,60,Nardstri,Polycomm,Polycomm,Galisaxa,Poteerec,Poteerec,Galisaxa,Descflex,Descflex,Carenigr
118,70,Carenigr,Polycomm,Descflex,Galisaxa,Descflex,Anthodor,Anthodor,Anthodor,Descflex,Molicaer
118,80,Descflex,Poteerec,Descflex,Descflex,Galisaxa,Descflex,Descflex,Descflex,Descflex,Carenigr
118,90,Descflex,Poteerec,Anthodor,Poteerec,Poteerec,Poteerec,Descflex,,,Descflex
118,100,Descflex,Poteerec,Poteerec,Poteerec,Poteerec,Poteerec,Nardstri,Molicaer,Nardstri,Molicaer
,,,,,,,,,,,
119,10,Descflex,Descflex,,,DEAD,DEAD,Junceffu,Molicaer,Molicaer,Galisaxa
119,20,,,,,Descflex,Descflex,Descflex,Galisaxa,Molicaer,DEAD
119,30,Galisaxa,Descflex,,,Molicaer,Descflex,Descflex,Festovin,Galisaxa,Galisaxa
119,40,Galisaxa,Galisaxa,Galisaxa,Descflex,Descflex,Descflex,Molicaer,Descflex,Nardstri,Nardstri
119,50,Galisaxa,Galisaxa,Molicaer,Descflex,Descflex,,Galisaxa,Descflex,,
119,60,Descflex,DEAD,Junceffu,Nardstri,Molicaer,Nardstri,Junceffu,Junceffu,,
119,70,Descflex,Galisaxa,Junceffu,DEAD,,Junceffu,,Junceffu,Junceffu,Junceffu
119,80,Junceffu,Carenigr,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Carenigr,Nardstri,Galisaxa
119,90,Nardstri,Junceffu,Galisaxa,Descflex,Descflex,Descflex,Molicaer,DEAD,Nardstri,Molicaer
119,100,Anthodor,Descflex,Descflex,Descflex,Descflex,Carenigr,Molicaer,Junceffu,Junceffu,Junceffu
,,,,,,,,,,,
120,10,Polycomm,Festovin,Polycomm,Festovin,Rhytsqua,DEAD,Descflex,Descflex,Descflex,Descflex
120,20,Pleuschr,Pleuschr,Rhytsqua,Galisaxa,Rhytsqua,Poteerec,Juncsqua,Junceffu,Descflex,DEAD
120,30,Pleuschr,Galisaxa,Polycomm,Carenigr,Rhytsqua,DEAD,Festovin,Juncsqua,Poteerec,Descflex
120,40,Rhytsqua,Vaccmyrt,Vaccmyrt,Rhytsqua,Rhytsqua,Rhytsqua,Rhytsqua,DEAD,Poteerec,Poteerec
120,50,Descflex,Rhytsqua,Descflex,Poteerec,Poteerec,Festovin,Festovin,DEAD,Vaccmyrt,Poteerec
120,60,DEAD,Molicaer,Descflex,Poteerec,Molicaer,Juncsqua,Festovin,Festovin,Molicaer,Descflex
120,70,Vaccmyrt,Descflex,Vaccmyrt,Descflex,Vaccmyrt,Vaccmyrt,Molicaer,Juncsqua,Vaccmyrt,Vaccmyrt
120,80,Festovin,Descflex,Descflex,Descflex,Vaccmyrt,Galisaxa,Vaccmyrt,DEAD,Vaccmyrt,Descflex
120,90,Festovin,DEAD,Vaccmyrt,Descflex,Descflex,Vaccmyrt,DEAD,Descflex,Descflex,Descflex
120,100,Junceffu,Vaccmyrt,Vaccmyrt,DEAD,Rhytsqua,Molicaer,DEAD,Galisaxa,Festovin,Vaccmyrt
,,,,,,,,,,,
121,10,Carenigr,Carenigr,Polycomm,DEAD,Carenigr,Vaccmyrt,DEAD,Festovin,Polycomm,Festovin
121,20,Descflex,Carenigr,DEAD,Carenigr,Carenigr,DEAD,Molicaer,Polycomm,Pleuschr,Vaccmyrt
121,30,Molicaer,Carenigr,DEAD,Carenigr,Molicaer,Carenigr,Carenigr,Carenigr,Poteerec,Polycomm
121,40,Polycomm,Polycomm,Molicaer,Polycomm,Polycomm,Polycomm,Festovin,Poteerec,Poteerec,Poteerec
121,50,Polycomm,Polycomm,Polycomm,Vaccmyrt,Carenigr,Polycomm,Vaccmyrt,Carenigr,Carenigr,Carenigr
121,60,DEAD,Vaccmyrt,Vaccmyrt,Vaccmyrt,Polycomm,Carenigr,Vaccmyrt,Carenigr,Galisaxa,Polycomm
121,70,Descflex,Carenigr,Carenigr,Carenigr,DEAD,Carenigr,Carenigr,Festovin,Carenigr,Descflex
121,80,DEAD,Carenigr,Carenigr,Vaccmyrt,DEAD,Galisaxa,Festovin,Polycomm,Polycomm,Festovin
121,90,Carenigr,Descflex,Molicaer,Carenigr,Descflex,Festovin,Carenigr,Festovin,Festovin,Carenigr
121,100,Descflex,Descflex,Carenigr,Polycomm,Molicaer,Festovin,Carenigr,Festovin,Vaccmyrt,Descflex
,,,,,,,,,,,
122,10,Agrostolo,Polycomm,Descflex,Junceffu,Rhytsqua,Rhytsqua,Carenigr,Agrocapi,Anthodor,Carenigr
122,20,Nardstri,Junceffu,Junceffu,Galisaxa,Descflex,Galisaxa,Anthodor,Agrocapi,Galisaxa,Galisaxa
122,30,Agrocapi,Carenigr,Junceffu,Junceffu,Festovin,Junceffu,Agrostolo,DEAD,Galisaxa,Galisaxa
122,40,Agrocapi,Anthodor,DEAD,Polycomm,Festovin,Galisaxa,Galisaxa,Agrostolo,Galisaxa,Anthodor
122,50,Descflex,Junceffu,Junceffu,Junceffu,Agrostolo,DEAD,Galisaxa,Galisaxa,Junceffu,Galisaxa
122,60,Junceffu,Junceffu,Galisaxa,Descflex,Galisaxa,Galisaxa,Agrostolo,Polycomm,DEAD,Galisaxa
122,70,Anthodor,Polycomm,Agrocapi,Agrostolo,Polycomm,DEAD,Galisaxa,Galisaxa,Festovin,Rhytsqua
122,80,Descflex,Polycomm,Anthodor,Anthodor,Galisaxa,Galisaxa,Galisaxa,Polycomm,Festovin,Polycomm
122,90,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Junceffu,Galisaxa,Festovin
122,100,Carenigr,Nardstri,Nardstri,Nardstri,Polycomm,Polycomm,Polycomm,Polycomm,Anthodor,Galisaxa
,,,,,,,,,,,
123,10,Galisaxa,Nardstri,DEAD,Molicaer,DEAD,DEAD,DEAD,DEAD,DEAD,Junceffu
123,20,Molicaer,Galisaxa,Galisaxa,Festovin,Molicaer,DEAD,Molicaer,Anthodor,Anthodor,Junceffu
123,30,DEAD,Molicaer,Galisaxa,Carenigr,Molicaer,Molicaer,Agrocapi,Festovin,Anthodor,Anthodor
123,40,DEAD,DEAD,Poteerec,Carenigr,Carenigr,Festovin,Festovin,Molicaer,Anthodor,
123,50,Molicaer,Descflex,Molicaer,Carenigr,Festovin,Festovin,Festovin,Molicaer,Festovin,Festovin
123,60,Molicaer,Galisaxa,Molicaer,Galisaxa,DEAD,Carenigr,Molicaer,Anthodor,Molicaer,Festovin
123,70,Molicaer,DEAD,Carenigr,Molicaer,Molicaer,Nardstri,Nardstri,Molicaer,Anthodor,Poteerec
123,80,Polycomm,Rhytsqua,Descflex,Molicaer,Molicaer,Nardstri,Festovin,Molicaer,Anthodor,Poteerec
123,90,Galisaxa,Galisaxa,Rhytsqua,Galisaxa,Molicaer,Molicaer,Nardstri,Nardstri,Molicaer,Molicaer
123,100,Anthodor,Polycomm,Galisaxa,Galisaxa,Galisaxa,DEAD,Anthodor,Anthodor,Anthodor,Galisaxa
,,,,,,,,,,,
124,10,DEAD,DEAD,Junceffu,Poaprat,,Poaprat,Plagundu,Agrocapi,Agrocapi,Carenigr
124,20,Molicaer,Junceffu,Junceffu,Junceffu,Junceffu,Plagundu,Anthodor,Carenigr,Carenigr,Anthodor
124,30,Molicaer,Junceffu,Junceffu,Junceffu,Junceffu,Molicaer,Molicaer,Anthodor,Rhytsqua,Carenigr
124,40,Molicaer,Junceffu,Junceffu,Junceffu,Junceffu,Poaprat,Molicaer,Festovin,Plagundu,Festovin
124,50,Nardstri,Nardstri,Nardstri,Junceffu,Agrocapi,DEAD,DEAD,Festovin,DEAD,Festovin
124,60,Molicaer,Molicaer,Molicaer,Agrocapi,Junceffu,Poaprat,Poaprat,Poaprat,Agrocapi,Agrocapi
124,70,Descflex,Molicaer,Anthodor,Molicaer,Poaprat,Anthodor,Poaprat,Poaprat,Agrocapi,Agrocapi
124,80,Poaprat,Molicaer,Anthodor,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Poaprat,Agrocapi
124,90,Anthodor,Anthodor,Poaprat,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Molicaer
124,100,Poaprat,Anthodor,Poaprat,Agrocapi,DEAD,Rhytsqua,DEAD,Molicaer,Poaprat,DEAD
,,,,,,,,,,,
125,10,Festovin,Agrocapi,DEAD,Carenigr,Carenigr,Molicaer,Carenigr,Nardstri,Junceffu,Junceffu
125,20,Holclana,Carenigr,Agrocapi,Holclana,Molicaer,DEAD,Molicaer,DEAD,Anthodor,Festovin
125,30,Junceffu,Carenigr,Molicaer,Carenigr,Festovin,,,Festovin,Festovin,Festovin
125,40,Festovin,Molicaer,Juncsqua,Nardstri,Juncsqua,Juncsqua,Nardstri,Festovin,Festovin,Festovin
125,50,Molicaer,Carenigr,Nardstri,Carenigr,Carenigr,Carenigr,Nardstri,DEAD,Molicaer,Festovin
125,60,Carenigr,Carenigr,Agrocapi,Carenigr,Carenigr,,,Carenigr,Molicaer,Carenigr
125,70,Nardstri,Agrocapi,Agrocapi,Nardstri,Carenigr,Carenigr,Carenigr,Molicaer,DEAD,Nardstri
125,80,Juncsqua,Juncsqua,Festovin,Festovin,Carenigr,DEAD,Carenigr,Carenigr,Juncsqua,Carenigr
125,90,Junceffu,Carenigr,,Junceffu,Carenigr,Carenigr,DEAD,Juncsqua,Carenigr,Molicaer
125,100,Nardstri,Carenigr,Nardstri,Molicaer,Agrocapi,Anthodor,Agrocapi,Carenigr,Agrocapi,Anthodor
,,,,,,,,,,,
126,10,Molicaer,Molicaer,Carenigr,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,DEAD
126,20,Plagundu,Molicaer,Molicaer,Molicaer,Molicaer,DEAD,Molicaer,Polycomm,Plagundu,Sphapalu
126,30,Eriovagi,Eriovagi,Eriovagi,Molicaer,Molicaer,DEAD,Carenigr,DEAD,Polycomm,
126,40,Eriovagi,Molicaer,Eriovagi,Carenigr,Molicaer,Carenigr,Carenigr,Carenigr,Carenigr,Sphapalu
126,50,Molicaer,Polycomm,Eriovagi,Eriovagi,Eriovagi,,Carenigr,Carenigr,Sphapalu,Sphapalu
126,60,Carenigr,Vaccmyrt,Eriovagi,Descflex,Carenigr,,Carenigr,Carenigr,Carenigr,Carenigr
126,70,Vaccmyrt,Carenigr,Vaccmyrt,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
126,80,DEAD,Plagundu,Descflex,Carenigr,Polycomm,Carenigr,Carenigr,Carenigr,Carenigr,Vaccmyrt
126,90,,DEAD,DEAD,Polycomm,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
126,100,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,DEAD,Carenigr
,,,,,,,,,,,
127,10,DEAD,DEAD,DEAD,Juncsqua,Galisaxa,Agrocapi,Poteerec,Anthodor,Anthodor,Galisaxa
127,20,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Juncsqua,Galisaxa,Agrocapi,Anthodor
127,30,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Juncsqua,Molicaer,Galisaxa,,Carenigr
127,40,Molicaer,Nardstri,Molicaer,Callvulg,Descflex,,Molicaer,Galisaxa,Poteerec,Anthodor
127,50,Festovin,Molicaer,Juncsqua,,DEAD,Molicaer,Rhytsqua,Carenigr,Rhytsqua,Galisaxa
127,60,Festovin,Junceffu,Descflex,Festovin,DEAD,Molicaer,Rhytsqua,Galisaxa,Galisaxa,Anthodor
127,70,Carenigr,Molicaer,Carenigr,Carenigr,DEAD,Anthodor,DEAD,Poteerec,Carenigr,Molicaer
127,80,Molicaer,Junceffu,Poteerec,Carenigr,Festovin,Festovin,Anthodor,DEAD,Agrocapi,Agrocapi
127,90,DEAD,DEAD,DEAD,Callvulg,Descflex,Carenigr,Festovin,Carenigr,Agrocapi,Agrocapi
127,100,Poteerec,Poteerec,DEAD,DEAD,Anthodor,Molicaer,Callvulg,Poaprat,Galisaxa,Carenigr
,,,,,,,,,,,
128,10,Descflex,Anthodor,Plagundu,Plagundu,Poaprat,Anthodor,DEAD,Molicaer,Carenigr,Carenigr
128,20,Descflex,Plagundu,Carenigr,Anthodor,Carenigr,Anthodor,Carenigr,Carenigr,Carenigr,Plagundu
128,30,Descflex,DEAD,DEAD,Anthodor,Rumeacetosa,Anthodor,Molicaer,Plagundu,Carenigr,Molicaer
128,40,Descflex,Plagundu,Plagundu,Plagundu,Poaprat,Carenigr,Carenigr,Plagundu,Molicaer,Plagundu
128,50,DEAD,Carenigr,Anthodor,Rumeacetosa,Rumeacetosa,DEAD,Plagundu,Molicaer,Molicaer,Molicaer
128,60,DEAD,Anthodor,Descflex,Poaprat,DEAD,DEAD,Rumeacetosa,Molicaer,Plagundu,Molicaer
128,70,Rumeacetosa,Anthodor,DEAD,DEAD,Anthodor,DEAD,Plagundu,Molicaer,Plagundu,Plagundu
128,80,Anthodor,Anthodor,Anthodor,Carenigr,Poaprat,Anthodor,Descflex,Plagundu,Plagundu,Anthodor
128,90,Descflex,Carenigr,Poaprat,Poaprat,Anthodor,Descflex,Festovin,Molicaer,DEAD,Plagundu
128,100,Descflex,Molicaer,Anthodor,Anthodor,Anthodor,Descflex,Descflex,Molicaer,Carenigr,Descflex
,,,,,,,,,,,
129,10,Carenigr,Descflex,Carenigr,Carenigr,Carenigr,Molicaer,Molicaer,Carenigr,Eriovagi,Carenigr
129,20,Vaccmyrt,Descflex,Descflex,Descflex,Molicaer,Molicaer,Molicaer,Carenigr,Callvulg,Carenigr
129,30,Vaccmyrt,Carenigr,Carenigr,Carenigr,Callvulg,Molicaer,Eriovagi,Callvulg,Callvulg,Vaccmyrt
129,40,Descflex,Descflex,Carenigr,Molicaer,Molicaer,Callvulg,Molicaer,Callvulg,Callvulg,Callvulg
129,50,Carenigr,Carenigr,Carenigr,Carenigr,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
129,60,Carenigr,Carenigr,Carenigr,Carenigr,Molicaer,Callvulg,Molicaer,Molicaer,Carenigr,Vaccmyrt
129,70,Callvulg,Callvulg,Carenigr,Carenigr,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
129,80,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg,Molicaer,Carenigr,Carenigr,Molicaer
129,90,Callvulg,Carenigr,Carenigr,Carenigr,Carenigr,Molicaer,Molicaer,Carenigr,Carenigr,Carenigr
129,100,Eriovagi,Eriovagi,Descflex,Descflex,Callvulg,Callvulg,Carenigr,Descflex,Descflex,Carenigr
,,,,,,,,,,,
130,10,Descflex,Callvulg,Eriovagi,Molicaer,Eriovagi,Descflex,Molicaer,Molicaer,Molicaer,Molicaer
130,20,Descflex,Callvulg,Callvulg,Eriovagi,Eriovagi,Eriovagi,Molicaer,Molicaer,Molicaer,Eriovagi
130,30,Descflex,Descflex,Molicaer,Eriovagi,Callvulg,Molicaer,Molicaer,Eriovagi,Eriovagi,Eriovagi
130,40,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,Eriovagi,Molicaer,Eriovagi,Eriovagi,Eriovagi
130,50,Callvulg,Molicaer,Molicaer,Molicaer,Callvulg,Molicaer,Molicaer,Callvulg,Eriovagi,Eriovagi
130,60,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Eriovagi,Eriovagi,Callvulg,Eriovagi
130,70,Descflex,Eriovagi,Eriovagi,Descflex,Callvulg,DEAD,Callvulg,Eriovagi,Callvulg,Eriovagi
130,80,Molicaer,Molicaer,Molicaer,Callvulg,Molicaer,Callvulg,Molicaer,Molicaer,Callvulg,Eriovagi
130,90,Eriovagi,Molicaer,Eriovagi,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,DEAD,Molicaer
130,100,Callvulg,Callvulg,Callvulg,Descflex,Descflex,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer
,,,,,,,,,,,
131,10,Molicaer,Carenigr,DEAD,Polycomm,Polycomm,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg
131,20,Pleuschr,Descflex,Descflex,Descflex,Callvulg,Erictetr,Carenigr,Descflex,Descflex,Descflex
